#Num Pixel,I,q,I-Bruit"
864,422400,6.35536586145211E-03,422250
865,423000,5.93167511319741E-03,422850
866,424100,5.50798430097539E-03,423950
867,427700,5.08429342935513E-03,427550
868,429700,4.66060250290573E-03,429550
869,442800,4.23691152619629E-03,442650
870,469100,3.81322050379589E-03,468950
871,533600,3.38952944027363E-03,533450
872,623600,2.96583834019861E-03,623450
873,662400,2.54214720813991E-03,662250
874,679400,2.11845604866664E-03,679250
875,653300,1.69476486634789E-03,653150
876,756400,1.27107366575275E-03,756250
877,1451000,8.47382451450329E-04,1450850
878,3215000,4.23691228009713E-04,3214850
879,5252000,0,5251850
880,4775000,-4.23691228009713E-04,4774850
881,3081000,-8.47382451450329E-04,3080850
882,1086000,-1.27107366575275E-03,1085850
883,449800,-1.69476486634789E-03,449650
884,425000,-2.11845604866664E-03,424850
885,420900,-2.54214720813991E-03,420750
886,419900,-2.96583834019861E-03,419750
887,421900,-3.38952944027363E-03,421750
888,420500,-3.81322050379589E-03,420350
889,418900,-4.23691152619629E-03,418750
890,419500,-4.66060250290573E-03,419350
891,418400,-5.08429342935513E-03,418250
892,418600,-5.50798430097539E-03,418450
893,420000,-5.93167511319741E-03,419850
894,419800,-6.35536586145211E-03,419650
895,418800,-6.77905654117039E-03,418650
896,418800,-7.20274714778317E-03,418650
897,418800,-7.62643767672135E-03,418650
898,418600,-8.05012812341585E-03,418450
899,418500,-8.47381848329757E-03,418350
900,418600,-8.89750875179744E-03,418450
901,419000,-9.32119892434636E-03,418850
902,418700,-9.74488899637525E-03,418550
903,418700,-.010168578963315,418550
904,418700,-1.05922688205966E-02,418550
905,418900,-1.10159585636509E-02,418750
906,419500,-1.14396481879089E-02,419350
907,419000,-1.18633376888014E-02,418850
908,420300,-1.22870270617594E-02,420150
909,418500,-1.27107163022138E-02,418350
910,418600,-1.31344054055955E-02,418450
911,418600,-1.35580943673355E-02,418450
912,418500,-1.39817831828647E-02,418350
913,418700,-.014405471847614,418550
914,418600,-1.48291603570144E-02,418450
915,418600,-1.52528487064967E-02,418450
916,418600,-.015676536891492,418450
917,418700,-1.61002249074311E-02,418550
918,418700,-.016523912749745,418550
919,419900,-1.69476004138646E-02,419750
920,418500,-.017371287895221,418350
921,418800,-1.77949751892449E-02,418650
922,418500,-1.82186622913674E-02,418350
923,418500,-1.86423491970194E-02,418350
924,419600,-1.90660359016319E-02,419450
925,418600,-1.94897224006358E-02,418450
926,418400,-1.99134086894621E-02,418250
927,418900,-2.03370947635417E-02,418750
928,418500,-2.07607806183056E-02,418350
929,418800,-2.11844662491848E-02,418650
930,418300,-2.16081516516101E-02,418150
931,419100,-2.20318368210127E-02,418950
932,418600,-2.24555217528234E-02,418450
933,418700,-2.28792064424732E-02,418550
934,418700,-2.33028908853931E-02,418550
935,418200,-2.37265750770141E-02,418050
936,418600,-2.41502590127671E-02,418450
937,418300,-2.45739426880832E-02,418150
938,418300,-2.49976260983933E-02,418150
939,418200,-2.54213092391284E-02,418050
940,418300,-2.58449921057195E-02,418150
941,418800,-2.62686746935976E-02,418650
942,418700,-2.66923569981937E-02,418550
943,418400,-2.71160390149388E-02,418250
944,418400,-2.75397207392638E-02,418250
945,418700,-2.79634021665999E-02,418550
946,418700,-.028387083292378,418550
947,418900,-2.88107641120291E-02,418750
948,419700,-2.92344446209842E-02,419550
949,418800,-2.96581248146745E-02,418650
950,418700,-3.00818046885307E-02,418550
951,418600,-3.05054842379841E-02,418450
952,418600,-3.09291634584656E-02,418450
953,418400,-3.13528423454063E-02,418250
954,418400,-3.17765208942372E-02,418250
955,418800,-3.22001991003894E-02,418650
956,418900,-3.26238769592938E-02,418750
957,418900,-3.30475544663816E-02,418750
958,419700,-3.34712316170838E-02,419550
959,419400,-3.38949084068314E-02,419250
960,418700,-3.43185848310555E-02,418550
961,418700,-3.47422608851872E-02,418550
962,418700,-3.51659365646575E-02,418550
963,419200,-3.55896118648975E-02,419050
964,418800,-3.60132867813384E-02,418650
965,419100,-.036436961309411,418950
966,418800,-3.68606354445467E-02,418650
967,418700,-3.72843091821763E-02,418550
968,418900,-3.77079825177311E-02,418750
969,418600,-3.81316554466421E-02,418450
970,419200,-3.85553279643405E-02,419050
971,418800,-3.89790000662572E-02,418650
972,419200,-3.94026717478236E-02,419050
973,419300,-3.98263430044705E-02,419150
974,418600,-4.02500138316293E-02,418450
975,418600,-4.06736842247309E-02,418450
976,418700,-4.10973541792066E-02,418550
977,418900,-4.15210236904874E-02,418750
978,418900,-4.19446927540045E-02,418750
979,419200,-4.23683613651891E-02,419050
980,419100,-4.27920295194723E-02,418950
981,418700,-4.32156972122852E-02,418550
982,419200,-4.36393644390589E-02,419050
983,418500,-4.40630311952248E-02,418350
984,418600,-4.44866974762139E-02,418450
985,418800,-4.49103632774574E-02,418650
986,418400,-4.53340285943864E-02,418250
987,419100,-4.57576934224323E-02,418950
988,418400,-4.61813577570261E-02,418250
989,418400,-.046605021593599,418250
990,418200,-4.70286849275823E-02,418050
991,418200,-4.74523477544071E-02,418050
992,418200,-4.78760100695047E-02,418050
993,418300,-4.82996718683062E-02,418150
994,418100,-.048723333146243,417950
995,418400,-4.91469938987462E-02,418250
996,418300,-.049570654121247,418150
997,418100,-4.99943138091767E-02,417950
998,417900,-5.04179729579666E-02,417750
999,417900,-5.08416315630478E-02,417750
1000,417800,-5.12652896198517E-02,417650
1001,417900,-5.16889471238095E-02,417750
1002,418700,-5.21126040703525E-02,418550
1003,418000,-5.25362604549119E-02,417850
1004,418000,-.052959916272919,417850
1005,418100,-5.33835715198051E-02,417950
1006,418000,-5.38072261910016E-02,417850
1007,418200,-5.42308802819396E-02,418050
1008,418500,-5.46545337880506E-02,418350
1009,418700,-5.50781867047657E-02,418550
1010,418000,-5.55018390275164E-02,417850
1011,418000,-.055925490751734,417850
1012,418500,-5.63491418728497E-02,418350
1013,417900,-.056772792386295,417750
1014,417600,-5.71964422875011E-02,417450
1015,417400,-5.76200915718994E-02,417250
1016,416700,-5.80437402349213E-02,416550
1017,415900,-5.84673882719982E-02,415750
1018,416000,-5.88910356785613E-02,415850
1019,414400,-5.93146824500421E-02,414250
1020,413700,-.059738328581872,413550
1021,412500,-6.01619740694823E-02,412350
1022,411500,-6.05856189083045E-02,411350
1023,410300,-6.10092630937699E-02,410150
1024,409200,-.06143290662131,409050
